"county","year","population.estimate","population.quintile","state.frac","state.frac.quintile","pop.per.chg","pop.per.chg.quintile"
"Solano",1984,263800,4,0.0103099230077774,4,2.05029013539652,4
"Solano",1985,269400,4,0.0103167004940068,4,2.12282031842305,4
"Solano",1986,278500,4,0.0104143295191085,4,3.37787676317743,5
"Solano",1987,291500,4,0.0106433474514386,4,4.66786355475763,5
"Solano",1988,304500,4,0.010851359538149,4,4.45969125214408,5
"Solano",1989,318000,4,0.0110527962184144,4,4.43349753694581,5
"Solano",1990,335200,4,0.0113404154543609,4,5.40880503144654,5
"Solano",1991,349396,4,0.0115910681404367,4,4.23508353221957,5
"Solano",1992,359175,4,0.0116907536172088,4,2.79882998088129,4
"Solano",1993,364627,4,0.0117052263143537,4,1.51792301802742,3
"Solano",1994,368030,4,0.0117136351512814,4,0.933282505135385,3
"Solano",1995,368227,4,0.0116462040175509,4,0.0535282449800288,1
"Solano",1996,368121,4,0.0115625337358746,4,-0.0287865908800821,1
"Solano",1997,371380,4,0.0115307225075959,4,0.88530673338386,3
"Solano",1998,377121,4,0.0115476275448034,4,1.5458559965534,3
"Solano",1999,384322,4,0.0115966523530789,4,1.90946672288205,4
"Solano",2000,392833,4,0.0116493048383879,4,2.21454925817414,4
"Solano",2001,399476,4,0.0116612213713317,4,1.69104937721627,4
"Solano",2002,404895,4,0.01165986993541,4,1.35652705043607,3
"Solano",2003,407882,4,0.0115995488403935,4,0.737722125489324,2
"Solano",2004,410164,4,0.0115309033827617,4,0.559475534590887,2
"Solano",2005,410985,4,0.0114578889231709,4,0.200163836904263,1
"Solano",2006,410964,4,0.0113789373533795,4,-0.00510967553560349,1
"Solano",2007,411998,4,0.0113187271227359,4,0.251603546782687,2
"Solano",2008,412908,4,0.0112495581248829,4,0.220874858615819,2
"Solano",2009,412832,4,0.0111676685995858,4,-0.0184060371801951,1
"Solano",2010,413268,4,0.0111022219595475,4,0.105611968064491,1
"Solano",2011,413438,4,0.0110141944572578,4,0.0411355343263935,1
"Solano",2012,415862,4,0.0109780122185169,4,0.586303145816301,2
"Solano",2013,419057,4,0.0109588308146662,4,0.768283709499786,2
"Solano",2014,423003,4,0.0109678732010838,4,0.941638011058162,3
"Solano",2015,426704,4,0.0109670999851392,4,0.874934693134564,2
"Solano",2016,431498,4,0.0109919320882427,4,1.12349544414864,3
"Sonoma",1981,305100,4,0.0126918757019843,4,NA,NA
"Sonoma",1982,311500,4,0.0126899417444087,4,2.09767289413307,4
"Sonoma",1983,317800,4,0.0126734726431648,4,2.02247191011236,4
"Sonoma",1984,323100,4,0.0126275061554696,4,1.66771554436753,3
"Sonoma",1985,329700,4,0.0126258951480106,4,2.04271123491179,4
"Sonoma",1986,338800,4,0.0126692094832099,4,2.76008492569002,5
"Sonoma",1987,348500,4,0.0127245508982036,4,2.86304604486423,5
"Sonoma",1988,359600,4,0.0128149388831474,4,3.18507890961263,5
"Sonoma",1989,371300,4,0.0129053560877272,4,3.25361512791991,5
"Sonoma",1990,384700,4,0.0130150889776034,4,3.6089415566927,5
"Sonoma",1991,394070,4,0.013073109658101,4,2.43566415388615,5
"Sonoma",1992,402835,4,0.0131118388902021,4,2.22422412261781,5
"Sonoma",1993,410785,4,0.0131869866782816,4,1.9735127285365,4
"Sonoma",1994,416791,4,0.0132655971207176,4,1.46207870297114,3
"Sonoma",1995,421676,4,0.0133366774443612,4,1.17205026020236,3
"Sonoma",1996,427005,4,0.0134120566821429,4,1.26376649370607,3
"Sonoma",1997,434133,4,0.01347909729762,4,1.66930129623775,4
"Sonoma",1998,442025,4,0.0135350194380363,4,1.81787608866407,4
"Sonoma",1999,449455,4,0.0135619958871808,4,1.680900401561,4
"Sonoma",2000,456899,4,0.0135491563370557,4,1.65622809847482,3
"Sonoma",2001,462958,4,0.0135143430985315,4,1.3261136487495,3
"Sonoma",2002,465726,4,0.0134116365614265,4,0.597894409428069,2
"Sonoma",2003,467139,4,0.0132847285385297,4,0.303397276510223,1
"Sonoma",2004,469103,4,0.0131878501515581,4,0.420431606010203,1
"Sonoma",2005,469734,4,0.0130957577416128,4,0.134512036802152,1
"Sonoma",2006,469751,4,0.0130066555724769,4,0.00361906951593881,1
"Sonoma",2007,471479,4,0.0129528350746858,4,0.367854459064483,1
"Sonoma",2008,474819,4,0.0129363052769595,4,0.708409070181281,2
"Sonoma",2009,478622,4,0.0129473778206897,4,0.800936778014359,2
"Sonoma",2010,482961,4,0.0129744868216388,4,0.906560918637254,3
"Sonoma",2011,485417,4,0.0129317509054772,4,0.508529674238707,1
"Sonoma",2012,487487,4,0.0128687839773005,4,0.426437475407742,1
"Sonoma",2013,491650,4,0.0128572226929288,4,0.853971490521799,2
"Sonoma",2014,495253,4,0.0128412141437682,4,0.732838401301739,2
"Sonoma",2015,499352,4,0.012834291011519,4,0.827657782991723,2
"Sonoma",2016,501959,4,0.0127868477700527,4,0.52207661128823,2
"Stanislaus",1981,271700,4,0.0113024668247431,4,NA,NA
"Stanislaus",1982,278400,4,0.0113415081272661,4,2.46595509753404,4
"Stanislaus",1983,285200,4,0.0113734247886425,4,2.44252873563218,4
"Stanislaus",1984,291800,4,0.0114042287098917,4,2.31416549789621,4
"Stanislaus",1985,298400,4,0.0114272584536438,4,2.26182316655243,4
"Stanislaus",1986,307300,4,0.0114912871139032,4,2.98257372654155,5
"Stanislaus",1987,318900,4,0.0116437855995326,4,3.7748128864302,5
"Stanislaus",1988,331700,4,0.0118206763835929,4,4.01379742866102,5
"Stanislaus",1989,346400,4,0.0120399012894929,4,4.43171540548689,5
"Stanislaus",1990,365100,4,0.012351985925976,4,5.39838337182448,5
"Stanislaus",1991,380858,4,0.0126348070093259,4,4.3160777869077,5
"Stanislaus",1992,392727,4,0.0127828345397803,4,3.11638458428076,5
"Stanislaus",1993,401589,4,0.0128917774338022,4,2.25652934481205,4
"Stanislaus",1994,408275,4,0.0129945504208608,4,1.66488623941393,3
"Stanislaus",1995,413017,4,0.0130628124627385,4,1.16147204702713,2
"Stanislaus",1996,417488,4,0.0131131315092668,4,1.08252202693836,2
"Stanislaus",1997,423184,4,0.0131391493178266,4,1.36435059211283,2
"Stanislaus",1998,429054,4,0.0131378411401329,4,1.38710348217324,3
"Stanislaus",1999,436130,4,0.0131599231653361,4,1.64920965659334,3
"Stanislaus",2000,444967,4,0.0131953176693989,4,2.02623071102653,3
"Stanislaus",2001,456423,4,0.0133235779920879,4,2.57457294585891,4
"Stanislaus",2002,468340,4,0.0134869126206793,4,2.61095518849839,4
"Stanislaus",2003,478283,4,0.0136016470891825,4,2.12303027714908,3
"Stanislaus",2004,486639,4,0.0136808381312933,4,1.74708279407798,3
"Stanislaus",2005,494144,4,0.0137762863950055,4,1.54221096130807,3
"Stanislaus",2006,500780,4,0.0138657990671334,4,1.34292837715322,2
"Stanislaus",2007,505959,4,0.013900096253604,4,1.03418666879668,2
"Stanislaus",2008,509389,4,0.0138781548521123,4,0.677920542968897,1
"Stanislaus",2009,511226,4,0.0138293604843904,4,0.360628125067483,1
"Stanislaus",2010,514003,4,0.0138084134118134,4,0.543203984147911,1
"Stanislaus",2011,517748,4,0.0137930648654848,4,0.728594969290063,1
"Stanislaus",2012,521620,4,0.0137698340637586,4,0.747854168437155,1
"Stanislaus",2013,525811,4,0.0137505728086882,4,0.803458456347533,1
"Stanislaus",2014,530071,4,0.0137439959422787,4,0.810177040799831,1
"Stanislaus",2015,534902,4,0.0137479932605528,4,0.911387342450351,2
"Stanislaus",2016,540214,4,0.0137613513877652,4,0.993079106079244,2
"State Total",1981,24039000,NA,NA,NA,NA,NA
"State Total",1982,24547000,NA,NA,NA,2.11323266358834,NA
"State Total",1983,25076000,NA,NA,NA,2.15504949688353,NA
"State Total",1984,25587000,NA,NA,NA,2.03780507257936,NA
"State Total",1985,26113000,NA,NA,NA,2.05573142611482,NA
"State Total",1986,26742000,NA,NA,NA,2.40876191935051,NA
"State Total",1987,27388000,NA,NA,NA,2.41567571610201,NA
"State Total",1988,28061000,NA,NA,NA,2.45728056082956,NA
"State Total",1989,28771000,NA,NA,NA,2.5302020597983,NA
"State Total",1990,29558000,NA,NA,NA,2.73539327795349,NA
"State Total",1991,30143555,NA,NA,NA,1.98103728263076,NA
"State Total",1992,30722998,NA,NA,NA,1.92227824488518,NA
"State Total",1993,31150786,NA,NA,NA,1.39240317627856,NA
"State Total",1994,31418940,NA,NA,NA,0.860825791041035,NA
"State Total",1995,31617770,NA,NA,NA,0.632834844205438,NA
"State Total",1996,31837399,NA,NA,NA,0.694637857129076,NA
"State Total",1997,32207869,NA,NA,NA,1.16363148886629,NA
"State Total",1998,32657877,NA,NA,NA,1.39719892675917,NA
"State Total",1999,33140771,NA,NA,NA,1.47864479984415,NA
"State Total",2000,33721583,NA,NA,NA,1.75256031309591,NA
"State Total",2001,34256789,NA,NA,NA,1.58713189709985,NA
"State Total",2002,34725516,NA,NA,NA,1.36827476737531,NA
"State Total",2003,35163609,NA,NA,NA,1.26158816473742,NA
"State Total",2004,35570847,NA,NA,NA,1.15812344517879,NA
"State Total",2005,35869173,NA,NA,NA,0.838681181811611,NA
"State Total",2006,36116202,NA,NA,NA,0.688694439651564,NA
"State Total",2007,36399676,NA,NA,NA,0.784894269890284,NA
"State Total",2008,36704375,NA,NA,NA,0.837092615879328,NA
"State Total",2009,36966713,NA,NA,NA,0.714732235598617,NA
"State Total",2010,37223900,NA,NA,NA,0.695725908873748,NA
"State Total",2011,37536835,NA,NA,NA,0.840683002049758,NA
"State Total",2012,37881357,NA,NA,NA,0.917823785622842,NA
"State Total",2013,38239207,NA,NA,NA,0.944659928629273,NA
"State Total",2014,38567459,NA,NA,NA,0.858417382975541,NA
"State Total",2015,38907642,NA,NA,NA,0.882046701598879,NA
"State Total",2016,39255883,NA,NA,NA,0.895045245867123,NA
"Sutter",1981,53200,2,0.00221307042722243,2,NA,NA
"Sutter",1982,54600,2,0.00222430439564916,2,2.63157894736842,5
"Sutter",1983,56100,2,0.0022371989152975,2,2.74725274725275,5
"Sutter",1984,56900,2,0.00222378551608239,2,1.42602495543672,2
"Sutter",1985,57300,2,0.00219430934783441,2,0.70298769771529,1
"Sutter",1986,58200,2,0.00217635180614763,2,1.57068062827225,3
"Sutter",1987,59200,2,0.0021615305973419,2,1.71821305841924,3
"Sutter",1988,60600,2,0.00215958091301094,2,2.36486486486486,4
"Sutter",1989,61800,2,0.00214799624622015,2,1.98019801980198,4
"Sutter",1990,63700,2,0.00215508491778875,2,3.07443365695793,5
"Sutter",1991,66159,2,0.00219479752802879,2,3.86028257456829,5
"Sutter",1992,68597,2,0.00223275736306724,2,3.68506174518962,5
"Sutter",1993,70578,2,0.0022656892188852,2,2.88788139423007,5
"Sutter",1994,72202,2,0.00229804060862652,2,2.30100031171186,4
"Sutter",1995,73548,2,0.00232616025734895,2,1.86421428769286,3
"Sutter",1996,74573,2,0.00234230817661958,2,1.39364768586501,2
"Sutter",1997,75699,2,0.00235032625101648,2,1.50992986737827,3
"Sutter",1998,76657,2,0.00234727444163012,2,1.26553851437932,2
"Sutter",1999,77463,2,0.00233739281442788,2,1.05143692030734,2
"Sutter",2000,78631,2,0.00233177072381211,2,1.50781663503866,3
"Sutter",2001,79722,2,0.00232718834214147,2,1.38749348221439,2
"Sutter",2002,81086,2,0.00233505529478669,2,1.71094553573668,3
"Sutter",2003,83018,2,0.0023609066976032,2,2.3826554522359,4
"Sutter",2004,85097,2,0.00239232425362264,2,2.50427618106917,4
"Sutter",2005,87097,2,0.00242818533898175,2,2.35025911606755,4
"Sutter",2006,89364,2,0.00247434655504474,2,2.60284510373492,5
"Sutter",2007,91563,2,0.00251548942358718,2,2.46072243856587,4
"Sutter",2008,92983,2,0.00253329473666286,2,1.5508447735439,3
"Sutter",2009,93918,2,0.00254060998066017,2,1.00556015615758,2
"Sutter",2010,94765,2,0.00254581062167049,2,0.901850550480206,2
"Sutter",2011,95591,2,0.00254659190099538,2,0.871629821136496,1
"Sutter",2012,95948,2,0.00253285540958842,2,0.373466121287569,1
"Sutter",2013,96187,2,0.00251540258143952,2,0.249093258848543,1
"Sutter",2014,96525,2,0.00250275757083193,2,0.351398837680768,1
"Sutter",2015,96948,2,0.00249174699407381,2,0.438228438228438,1
"Sutter",2016,97308,2,0.0024788131755946,2,0.371333085777943,1
"Tehama",1981,39650,2,0.0016494030533716,2,NA,NA
"Tehama",1982,40700,2,0.00165804375280075,2,2.64817150063052,5
"Tehama",1983,41700,2,0.00166294464826926,2,2.45700245700246,5
"Tehama",1984,42550,2,0.00166295384374878,2,2.03836930455636,4
"Tehama",1985,43550,2,0.00166775169455827,2,2.35017626321974,4
"Tehama",1986,44350,2,0.00165843990726198,2,1.83696900114811,4
"Tehama",1987,45150,2,0.00164853220388491,2,1.80383314543405,4
"Tehama",1988,46300,2,0.00164997683617833,2,2.54706533776301,5
"Tehama",1989,47450,2,0.001649230127559,2,2.48380129589633,5
"Tehama",1990,49100,2,0.00166114080790311,2,3.47734457323498,5
"Tehama",1991,50730,2,0.00168294681898004,2,3.31975560081466,5
"Tehama",1992,52184,2,0.00169853215496743,2,2.86615414941849,5
"Tehama",1993,52988,2,0.00170101646873373,2,1.54070213092136,3
"Tehama",1994,53516,2,0.00170330380337465,2,0.996452026874009,3
"Tehama",1995,54199,2,0.00171419426480742,2,1.27625383063009,3
"Tehama",1996,54608,2,0.00171521549232084,2,0.754626469123047,2
"Tehama",1997,54923,2,0.00170526649869322,2,0.576838558452974,2
"Tehama",1998,55285,2,0.00169285345768189,2,0.659104564572219,2
"Tehama",1999,55459,2,0.00167343722932698,2,0.314732748485123,1
"Tehama",2000,55875,2,0.00165695068348363,2,0.750103680196181,2
"Tehama",2001,56149,2,0.0016390619681255,2,0.490380313199105,2
"Tehama",2002,56873,2,0.00163778703821133,2,1.2894263477533,3
"Tehama",2003,57847,2,0.00164508142494702,2,1.71258769539149,4
"Tehama",2004,58953,2,0.00165734034952837,2,1.91194011789721,4
"Tehama",2005,59976,2,0.00167207646521429,2,1.7352806472953,4
"Tehama",2006,61000,2,0.00168899265764434,2,1.70734960650927,3
"Tehama",2007,61777,2,0.00169718543648575,2,1.27377049180328,3
"Tehama",2008,62365,2,0.00169911624976587,2,0.951810544377357,3
"Tehama",2009,62921,2,0.00170209885850549,2,0.891525695502285,2
"Tehama",2010,63418,2,0.00170369037097134,2,0.789879372546527,2
"Tehama",2011,63531,2,0.00169249751610651,2,0.178182850294869,1
"Tehama",2012,63584,2,0.00167850375581846,2,0.0834238403299177,1
"Tehama",2013,63642,2,0.00166431275627656,2,0.0912179164569703,1
"Tehama",2014,63752,2,0.00165299974779256,2,0.172841834008988,1
"Tehama",2015,63845,2,0.00164093727396793,2,0.145877776383486,1
"Tehama",2016,63934,2,0.00162864760932775,2,0.139400109640536,1
"Trinity",1981,12150,1,0.000505428678397604,1,NA,NA
"Trinity",1982,12300,1,0.000501079561657229,1,1.23456790123457,5
"Trinity",1983,12350,1,0.000492502791513798,1,0.40650406504065,3
"Trinity",1984,12500,1,0.000488529331301051,1,1.21457489878543,5
"Trinity",1985,12700,1,0.000486347796116877,1,1.6,5
"Trinity",1986,12750,1,0.000476778101862239,1,0.393700787401575,3
"Trinity",1987,12600,1,0.00046005549875858,1,-1.17647058823529,1
"Trinity",1988,12700,1,0.000452585438865329,1,0.793650793650794,4
"Trinity",1989,13000,1,0.00045184387056411,1,2.36220472440945,5
"Trinity",1990,13050,1,0.000441504837945734,1,0.384615384615385,3
"Trinity",1991,13059,1,0.000433226936902432,1,0.0689655172413793,3
"Trinity",1992,13173,1,0.000428766749911581,1,0.872961176200322,4
"Trinity",1993,13305,1,0.000427116028468752,1,1.00204964700524,4
"Trinity",1994,13446,1,0.000427958422531123,1,1.0597519729425,4
"Trinity",1995,13507,1,0.000427196478436019,1,0.453666517923546,4
"Trinity",1996,13454,1,0.0004225847720789,1,-0.392389131561413,1
"Trinity",1997,13348,1,0.000414432882846114,1,-0.787869778504534,1
"Trinity",1998,13235,1,0.000405262105678211,1,-0.846568774348217,1
"Trinity",1999,13129,1,0.000396158556480174,1,-0.800906686815263,1
"Trinity",2000,13031,1,0.000386429071256827,1,-0.746439180440247,1
"Trinity",2001,12961,1,0.000378348361838583,1,-0.537180569411404,1
"Trinity",2002,13061,1,0.000376121120849579,1,0.771545405447111,4
"Trinity",2003,13273,1,0.000377464099319271,1,1.62315289794043,5
"Trinity",2004,13453,1,0.00037820297053933,1,1.35613651774279,5
"Trinity",2005,13654,1,0.000380661132053421,1,1.4940905374266,5
"Trinity",2006,13806,1,0.000382266108712095,1,1.1132268932181,4
"Trinity",2007,13806,1,0.00037928909037542,1,0,3
"Trinity",2008,13759,1,0.000374859945170024,1,-0.3404316963639,2
"Trinity",2009,13750,1,0.000371956251560695,1,-0.0654117305036703,2
"Trinity",2010,13811,1,0.000371025067228313,1,0.443636363636364,3
"Trinity",2011,13758,1,0.000366519979641331,1,-0.383752081674028,2
"Trinity",2012,13742,1,0.000362764195590987,1,-0.116295973251926,2
"Trinity",2013,13737,1,0.000359238621240237,1,-0.0363848057051375,3
"Trinity",2014,13706,1,0.000355377314331235,1,-0.225667904200335,2
"Trinity",2015,13693,1,0.00035193600270096,1,-0.0948489712534656,2
"Trinity",2016,13667,1,0.000348151638825702,1,-0.189878039874388,2
"Tulare",1981,250800,4,0.0104330462997629,4,NA,NA
"Tulare",1982,257200,4,0.0104778588014829,4,2.5518341307815,5
"Tulare",1983,264000,4,0.0105279948955176,4,2.64385692068429,5
"Tulare",1984,270900,4,0.0105874076679564,4,2.61363636363636,5
"Tulare",1985,277300,4,0.0106192318002527,4,2.3624953857512,4
"Tulare",1986,283700,4,0.0106087801959465,4,2.30796970789758,4
"Tulare",1987,289700,4,0.0105776252373302,4,2.11491011632006,4
"Tulare",1988,296000,4,0.0105484480239478,4,2.17466344494304,4
"Tulare",1989,301700,4,0.0104862535191686,4,1.92567567567568,3
"Tulare",1990,309200,4,0.0104607889573043,4,2.48591315876699,5
"Tulare",1991,318460,4,0.0105647791045217,4,2.99482535575679,5
"Tulare",1992,327996,4,0.0106759112505882,4,2.9944106010174,5
"Tulare",1993,335435,4,0.0107681071033007,4,2.26801546360321,4
"Tulare",1994,341476,4,0.0108684761484633,4,1.80094504151326,3
"Tulare",1995,347539,4,0.0109918884222385,4,1.77552741627523,3
"Tulare",1996,351910,4,0.0110533526937926,4,1.25770057461177,2
"Tulare",1997,355119,4,0.0110258458887795,4,0.911880878633742,1
"Tulare",1998,358668,4,0.0109825877536375,4,0.999383305314557,1
"Tulare",1999,362168,4,0.0109281706210154,4,0.975832803595526,1
"Tulare",2000,366766,4,0.0108762984228825,4,1.26957655010934,2
"Tulare",2001,371479,4,0.0108439527125558,4,1.28501551397894,2
"Tulare",2002,377666,4,0.0108757491177381,4,1.66550464494628,2
"Tulare",2003,385769,4,0.0109706884751221,4,2.14554659408048,4
"Tulare",2004,395127,4,0.0111081695636879,4,2.42580404335237,5
"Tulare",2005,404148,4,0.0112672795662169,4,2.28306342011556,4
"Tulare",2006,412239,4,0.0114142400687647,4,2.00198937023071,3
"Tulare",2007,419842,4,0.0115342235463854,4,1.84431846574439,3
"Tulare",2008,427531,4,0.0116479574982546,4,1.83140324217206,3
"Tulare",2009,434933,4,0.0117655307898216,4,1.73133644110018,3
"Tulare",2010,441245,4,0.0118538089775655,4,1.45125800985439,2
"Tulare",2011,445662,4,0.0118726578839159,4,1.00103117315777,1
"Tulare",2012,450672,4,0.0118969338928381,4,1.12417033536626,2
"Tulare",2013,455045,4,0.0118999591178761,4,0.970328753505876,1
"Tulare",2014,458765,4,0.0118951315926725,4,0.817501565779209,1
"Tulare",2015,461589,4,0.0118637104762093,4,0.615565703573725,1
"Tulare",2016,466339,4,0.0118794678494431,4,1.02905398525528,2
"Tuolumne",1981,34800,2,0.00144764757269437,2,NA,NA
"Tuolumne",1982,35850,2,0.00146046360043997,2,3.01724137931034,4
"Tuolumne",1983,37000,2,0.00147551443611421,2,3.20781032078103,5
"Tuolumne",1984,37800,2,0.00147731269785438,2,2.16216216216216,4
"Tuolumne",1985,38950,2,0.00149159422509861,2,3.04232804232804,4
"Tuolumne",1986,41100,2,0.00153690823423828,2,5.5198973042362,5
"Tuolumne",1987,42400,2,0.00154812326566379,2,3.16301703163017,5
"Tuolumne",1988,44200,2,0.00157513987384626,2,4.24528301886792,5
"Tuolumne",1989,46050,2,0.00160057001842133,2,4.18552036199095,5
"Tuolumne",1990,48000,2,0.00162392584071994,2,4.23452768729642,5
"Tuolumne",1991,49562,2,0.00164419890089274,2,3.25416666666667,5
"Tuolumne",1992,50756,2,0.00165205231598817,2,2.40910374883984,4
"Tuolumne",1993,51651,2,0.00165809620341522,2,1.76333832453306,4
"Tuolumne",1994,52402,2,0.00166784748307868,2,1.45398927416701,4
"Tuolumne",1995,52402,2,0.00165735913696633,2,0,2
"Tuolumne",1996,52406,2,0.00164605155088203,2,0.00763329643906721,2
"Tuolumne",1997,52961,2,0.00164434970845168,2,1.05903904133115,3
"Tuolumne",1998,53641,2,0.00164251338199357,2,1.28396367138083,4
"Tuolumne",1999,54037,2,0.0016305293561215,2,0.738241270669823,3
"Tuolumne",2000,54374,2,0.00161243913134208,2,0.623646760552954,3
"Tuolumne",2001,54957,2,0.00160426594564949,2,1.07220362673337,3
"Tuolumne",2002,55619,2,0.00160167526380314,2,1.20457812471569,3
"Tuolumne",2003,56177,2,0.00159758914393571,2,1.00325428360812,3
"Tuolumne",2004,56407,2,0.00158576488212384,2,0.409420225359133,3
"Tuolumne",2005,56411,2,0.00157268749965325,2,0.00709131845338345,2
"Tuolumne",2006,56506,2,0.00156456096906314,2,0.168406871000337,2
"Tuolumne",2007,56347,2,0.00154800828446935,2,-0.281386047499381,1
"Tuolumne",2008,56098,2,0.00152837366117799,2,-0.4419046266882,1
"Tuolumne",2009,55661,2,0.00150570595768144,2,-0.778993903525972,1
"Tuolumne",2010,55291,2,0.00148536289856786,2,-0.664738326656007,1
"Tuolumne",2011,55309,2,0.00147345933667556,2,0.0325550270387586,2
"Tuolumne",2012,55249,2,0.00145847467924657,2,-0.108481440633532,2
"Tuolumne",2013,55186,2,0.00144317846340276,2,-0.114029213198429,2
"Tuolumne",2014,55082,2,0.00142819883467044,2,-0.188453593302649,1
"Tuolumne",2015,55003,2,0.00141368114778069,2,-0.143422533677063,1
"Tuolumne",2016,54900,2,0.00139851649751453,2,-0.187262512953839,1
"Ventura",1981,538400,4,0.0223969383085819,4,NA,NA
"Ventura",1982,552200,4,0.0224956206461075,4,2.56315007429421,5
"Ventura",1983,566000,4,0.0225713829956931,4,2.49909453096704,5
"Ventura",1984,578700,4,0.0226169539219135,4,2.24381625441696,5
"Ventura",1985,590700,4,0.0226209167847432,4,2.07361327112494,4
"Ventura",1986,604300,4,0.0225974123102236,4,2.30235314034197,5
"Ventura",1987,618800,4,0.0225938367168103,4,2.39947046169121,5
"Ventura",1988,635900,4,0.0226613449271231,5,2.7634130575307,5
"Ventura",1989,653500,4,0.0227138438010497,5,2.76773077527913,5
"Ventura",1990,666800,4,0.0225590364706678,5,2.03519510328998,4
"Ventura",1991,673051,4,0.0223281892265196,4,0.9374625074985,3
"Ventura",1992,681632,4,0.0221863764727648,4,1.27494053199535,3
"Ventura",1993,690042,4,0.0221516721921559,4,1.23380357729684,3
"Ventura",1994,697180,4,0.0221898001651233,4,1.03442978833172,3
"Ventura",1995,702830,4,0.0222289554260152,4,0.810407642215784,2
"Ventura",1996,707772,4,0.0222308361308033,4,0.703157235746909,2
"Ventura",1997,716062,4,0.0222325171528734,4,1.17128114703605,3
"Ventura",1998,725390,4,0.0222117928853734,4,1.30268049414715,3
"Ventura",1999,735960,4,0.0222070874573196,4,1.45714718978756,4
"Ventura",2000,749740,4,0.0222332385760182,4,1.87238436871569,4
"Ventura",2001,762944,4,0.0222713226274652,4,1.76114386320591,4
"Ventura",2002,774438,4,0.0223016988430064,4,1.50653258954786,4
"Ventura",2003,784632,4,0.0223137505595629,5,1.31630937531474,4
"Ventura",2004,792213,4,0.022271412316946,5,0.96618542195577,3
"Ventura",2005,795962,4,0.0221906984027761,5,0.473231315315452,1
"Ventura",2006,799049,4,0.0221243917065255,5,0.387832584972649,1
"Ventura",2007,803572,4,0.0220763503499317,5,0.566047889428558,1
"Ventura",2008,808970,4,0.0220401518892503,4,0.671750633421772,1
"Ventura",2009,815284,4,0.022054544043448,4,0.780498658788336,2
"Ventura",2010,822108,4,0.0220854880869549,4,0.837008944122539,2
"Ventura",2011,829511,4,0.0220985866283079,4,0.900489959956599,2
"Ventura",2012,834253,4,0.0220227855089774,4,0.571662099718991,1
"Ventura",2013,840867,4,0.021989655800132,4,0.792805060335414,2
"Ventura",2014,846705,4,0.021953870489627,4,0.694283400347498,1
"Ventura",2015,850491,4,0.0218592275522634,4,0.447145109571811,1
"Ventura",2016,856508,4,0.021818589585668,4,0.707473682849084,2
"Yolo",1981,114500,3,0.00476309330670993,3,NA,NA
"Yolo",1982,116300,3,0.00473784983908421,3,1.57205240174672,3
"Yolo",1983,118200,3,0.00471367044185676,3,1.63370593293207,3
"Yolo",1984,119600,3,0.00467424864188846,3,1.1844331641286,1
"Yolo",1985,122200,3,0.00467966147129782,3,2.17391304347826,4
"Yolo",1986,124200,3,0.00464437962755217,3,1.6366612111293,3
"Yolo",1987,126400,3,0.00461515992405433,3,1.77133655394525,4
"Yolo",1988,131500,3,0.00468621930793628,3,4.03481012658228,5
"Yolo",1989,135100,3,0.00469570053178548,3,2.73764258555133,5
"Yolo",1990,140000,3,0.00473645036876649,3,3.62694300518135,5
"Yolo",1991,143825,3,0.00477133503330977,3,2.73214285714286,5
"Yolo",1992,147212,3,0.00479158967493993,3,2.35494524595863,4
"Yolo",1993,149033,3,0.00478424525146813,3,1.23699154960193,2
"Yolo",1994,150388,3,0.00478653958408527,3,0.909194607905632,1
"Yolo",1995,152924,3,0.00483664723982748,3,1.68630475835838,3
"Yolo",1996,155710,3,0.00489078897431288,3,1.82181998901415,4
"Yolo",1997,158311,3,0.00491528949027953,3,1.67041294714533,3
"Yolo",1998,160733,3,0.00492172225402159,3,1.52990000694835,2
"Yolo",1999,163491,3,0.00493322862042045,3,1.71588908313787,3
"Yolo",2000,167551,3,0.0049686576101721,3,2.48331712449003,5
"Yolo",2001,172450,3,0.00503403865435257,3,2.92388586161825,5
"Yolo",2002,177180,3,0.00510229999174094,3,2.74282400695854,5
"Yolo",2003,180798,3,0.00514162240855312,3,2.04199119539451,4
"Yolo",2004,184015,3,0.00517319702845423,3,1.77933384218852,4
"Yolo",2005,186530,3,0.00520028716580669,3,1.3667364073581,2
"Yolo",2006,189078,3,0.00523526809380455,3,1.36600010722136,2
"Yolo",2007,192826,3,0.00529746473567512,3,1.98225071134664,4
"Yolo",2008,196219,3,0.0053459294702607,3,1.75961747897068,3
"Yolo",2009,198642,3,0.00537353699800142,3,1.23484473980603,1
"Yolo",2010,200484,3,0.00538589454624583,3,0.927296342163289,1
"Yolo",2011,202836,3,0.0054036521725926,3,1.17316095049979,1
"Yolo",2012,204578,3,0.0054004929126483,3,0.858821905381688,1
"Yolo",2013,207380,3,0.00542322961875229,3,1.36964874033376,2
"Yolo",2014,208961,3,0.00541806500656421,3,0.762368598707686,1
"Yolo",2015,211813,3,0.0054439947812823,3,1.36484798598782,2
"Yolo",2016,214555,3,0.00546555022084206,3,1.29453810672622,2
"Yuba",1981,49800,2,0.00207163359540746,2,NA,NA
"Yuba",1982,50700,2,0.00206542551024565,2,1.80722891566265,4
"Yuba",1983,51500,2,0.00205375657999681,2,1.57790927021696,3
"Yuba",1984,52000,2,0.00203228201821237,2,0.970873786407767,3
"Yuba",1985,52700,2,0.00201815187837476,2,1.34615384615385,3
